,timetweet,favcount,retwcount,id,name,text_clean,text_preprocessed,polarity_score,polarity
1895,2022-10-18 10:00:10,0,0,1582310563673042946,fauziah_sifa28,kominfo  igdx  dorong lahirnya pengemang game esar di indonesia xfxfxxaexfxfxxanini keren sih xfxfxxd yantien,"['kominfo', 'igdx', 'dorong', 'lahir', 'emang', 'game', 'esar', 'indonesia', 'xfxfxxaexfxfxxanini', 'keren', 'sih', 'xfxfxxd', 'yantien']",5,positive
1896,2022-10-18 09:59:59,0,0,1582310517032435712,kominfo_dh,upati pimpin apel gelar pasukan pengamanan pilwana serentaknnselengkapnya di  gtgt,"['upati', 'pimpin', 'apel', 'gelar', 'pasu', 'aman', 'pilwana', 'serentaknnselengkapnya', 'gtgt']",2,positive
1897,2022-10-18 09:56:05,0,0,1582309535821484034,KATADATAcoid,kominfo erencana memangun empat pusat data nasional dan ditarget eroperasi pada  jika semua data dikumpulkan di fasilitas ini siapa penanggung jawanya jika data ocor,"['kominfo', 'erencana', 'mangun', 'pusat', 'data', 'nasional', 'target', 'eroperasi', 'data', 'kumpul', 'fasilitas', 'tanggung', 'jawanya', 'data', 'ocor']",-10,negative
1899,2022-10-18 09:51:59,0,21,1582308502995075072,Amara_Mu,wisnu kominfo sosialisasikan pemanfaatan teknologi digital trucking untuk pelaku jasa logistiknn menggelar roadshow sxexxa,"['wisnu', 'kominfo', 'sosialisasi', 'manfaat', 'teknologi', 'digital', 'trucking', 'laku', 'jasa', 'logistiknn', 'gelar', 'roadshow', 'sxexxa']",11,positive
1900,2022-10-18 09:51:54,3,3,1582308480806883329,CryptoKuta,menkominfo  nkompetisi seagai wujud inklusi digital  nnxexxcpemerdayaan digital memiliki arti penting ditengah situasi dan tantangan persaingan kerja saat inikominfo erupaya mningkatkan kompetensi angkatan kerja khususnya penyandang disailitasxexxdnn,"['menkominfo', 'nkompetisi', 'aga', 'wujud', 'inklusi', 'digital', 'nnxexxcpemerdayaan', 'digital', 'milik', 'arti', 'tengah', 'situasi', 'tantang', 'saing', 'kerja', 'inikominfo', 'erupaya', 'mningkatkan', 'kompetensi', 'angkat', 'kerja', 'sandang', 'disailitasxexxdnn']",12,positive
1902,2022-10-18 09:50:24,0,0,1582308105672871936,dewasolusi,harusnya ini juga udah tanggung jawa kominfo uat stop smstelfon spam tapi malah sama provider di isnisin xfxfxaxa,"['udah', 'tanggung', 'jawa', 'kominfo', 'uat', 'stop', 'smstelfon', 'spam', 'provider', 'isnisin', 'xfxfxaxa']",-5,negative
1903,2022-10-18 09:48:08,0,0,1582307533376884737,Marbot_Udien,wisnu   kementerian kominfo dukungan dalam pengemangan industri gim untuk menopang pertumuhan ekonomi digitaln,"['wisnu', 'menteri', 'kominfo', 'dukung', 'emang', 'industri', 'gim', 'topang', 'pertumuhan', 'ekonomi', 'digitaln']",4,positive
1904,2022-10-18 09:47:49,0,19,1582307454901456897,Amara_Mu,wisnu dirjen ikp kominfo masyarakat harus turut mendorong demokrasi di ruang digitalnndemokrasi ruang digital merupakan salah sxexxa,"['wisnu', 'dirjen', 'ikp', 'kominfo', 'masyarakat', 'dorong', 'demokrasi', 'ruang', 'digitalnndemokrasi', 'ruang', 'digital', 'salah', 'sxexxa']",-10,negative
1906,2022-10-18 09:44:05,0,0,1582306515146637312,Marbot_Udien,untuk tahun ini kementerian kominfo menganggarkan pelatihan digital talent scholarship untuk  pesertan,"['menteri', 'kominfo', 'anggar', 'latih', 'digital', 'talent', 'scholarship', 'pesertan']",4,positive
1907,2022-10-18 09:39:35,0,0,1582305383229845504,ngalap1berkah,wisnu    kementerian kominfo menggelar pelatihan literasi digital pada sejumlah guru di kaupaten ende dan kaupaten nagekeo nusa tenggara timur nttn,"['wisnu', 'menteri', 'kominfo', 'gelar', 'latih', 'literasi', 'digital', 'guru', 'paten', 'ende', 'paten', 'nagekeo', 'nusa', 'tenggara', 'timur', 'nttn']",6,positive
1908,2022-10-18 09:37:13,0,1,1582304785067175936,CryptoKuta,direktur pemerdayaan informatika kominfoonifasius wahyu pudjianto nkemkominfo gelar pelatihan literasi digitalnnxexxcpelatxexxa,"['direktur', 'daya', 'informatika', 'kominfoonifasius', 'wahyu', 'pudjianto', 'nkemkominfo', 'gelar', 'latih', 'literasi', 'digitalnnxexxcpelatxexxa']",10,positive
1909,2022-10-18 09:37:00,1,1,1582304731883458560,CryptoKuta,direktur pemerdayaan informatika kominfoonifasius wahyu pudjianto nkemkominfo gelar pelatihan literasi digitalnnxexxcpelatihan ini merupakan agian dari upaya pemerintah dalam meningkatkan literasi digital pada guruxexxdnn   nn,"['direktur', 'daya', 'informatika', 'kominfoonifasius', 'wahyu', 'pudjianto', 'nkemkominfo', 'gelar', 'latih', 'literasi', 'digitalnnxexxcpelatihan', 'agian', 'upaya', 'perintah', 'tingkat', 'literasi', 'digital', 'guruxexxdnn', 'nn']",8,positive
1911,2022-10-18 09:33:02,6,0,1582303734746746880,pratitowibowo,permen kominfo  tahun  pasal  ayat  poin h dan i,"['permen', 'kominfo', 'pasal', 'ayat', 'poin', 'h', 'i']",-6,negative
1912,2022-10-18 09:31:50,0,0,1582303430026358785,Cah_Beler,wisnu   data peta ekosistem industri game indonesia  hasil rilis kementerian kominfo dan nico partners menunjukkan jumlah pemain gim indonesia mencapai total angka di atas  juta orang dengan rincian  juta gamer seluler dan  juta gamer pcn,"['wisnu', 'data', 'peta', 'ekosistem', 'industri', 'game', 'indonesia', 'hasil', 'rilis', 'menteri', 'kominfo', 'nico', 'partners', 'main', 'gim', 'indonesia', 'capai', 'total', 'angka', 'juta', 'orang', 'rincian', 'juta', 'gamer', 'seluler', 'juta', 'gamer', 'pcn']",10,positive
1914,2022-10-18 09:26:32,0,1,1582302096996474881,CryptoKuta,direktur jenderal aplikasi informatika kementerian kominfo semuel a pangerapan nnxexxcpemerintah erharap igdx dapat mendoronxexxa,"['direktur', 'jenderal', 'aplikasi', 'informatika', 'menteri', 'kominfo', 'semuel', 'a', 'pangerapan', 'nnxexxcpemerintah', 'erharap', 'igdx', 'mendoronxexxa']",-1,negative
1915,2022-10-18 09:26:23,1,1,1582302059226750977,CryptoKuta,direktur jenderal aplikasi informatika kementerian kominfo semuel a pangerapan nnxexxcpemerintah erharap igdx dapat mendorong peningkatan kemampuan daya saing pengemang gim indonesia di kancah gloalxexxdnn   nn,"['direktur', 'jenderal', 'aplikasi', 'informatika', 'menteri', 'kominfo', 'semuel', 'a', 'pangerapan', 'nnxexxcpemerintah', 'erharap', 'igdx', 'dorong', 'tingkat', 'mampu', 'daya', 'saing', 'emang', 'gim', 'indonesia', 'kancah', 'gloalxexxdnn', 'nn']",-2,negative
1916,2022-10-18 09:26:10,2,1,1582302003640012800,ForestFutu1,anyaknya situs porno di internet yg merusak kehidupan angsa kita seharusnya kominfo lokir dan peranyak situs pendidukan,"['anyak', 'situs', 'porno', 'internet', 'yg', 'rusak', 'hidup', 'angsa', 'kominfo', 'lokir', 'anyak', 'situs', 'duk']",-8,negative
1917,2022-10-18 09:25:44,0,0,1582301895753797632,Cah_Beler,salah satu upaya kominfo dalam mendorong perkemangan ekosistem industri game indonesia diawali dengan keijakan seperti igrs n,"['salah', 'upaya', 'kominfo', 'dorong', 'kemang', 'ekosistem', 'industri', 'game', 'indonesia', 'awal', 'keijakan', 'igrs', 'n']",-5,negative
1918,2022-10-18 09:25:30,1,0,1582301838337974272,EfendiEi,kominfo gelar pelatihan literasi digital agi guru di ntt nn,"['kominfo', 'gelar', 'latih', 'literasi', 'digital', 'agi', 'guru', 'ntt', 'nn']",6,positive
1919,2022-10-18 09:25:05,0,0,1582301732742172672,ExpoPadang,nagari saat ini merupakan ujung tomak pemangunan nasional harus mampu meningkatkan kualitas tata kelola dan ketersediaan data akurat dan mudah diakses secara digital nn     nn,"['nagari', 'ujung', 'tomak', 'mangun', 'nasional', 'tingkat', 'kualitas', 'tata', 'kelola', 'sedia', 'data', 'akurat', 'mudah', 'akses', 'digital', 'nn', 'nn']",7,positive
1923,2022-10-18 09:23:54,0,0,1582301436209078272,ngalap1berkah,kementerian kominfo menginisiasi indonesia game developer exchange igdx ersama dengan asosiasi game indonesia dan didukung oleh kementerian koordinator idang kemaritiman dan investasi serta kementerian pariwisata dan ekonomi kreatifn,"['menteri', 'kominfo', 'inisiasi', 'indonesia', 'game', 'developer', 'exchange', 'igdx', 'ersama', 'asosiasi', 'game', 'indonesia', 'dukung', 'menteri', 'koordinator', 'idang', 'maritim', 'investasi', 'menteri', 'pariwisata', 'ekonomi', 'kreatifn']",9,positive
1930,2022-10-18 09:21:28,0,0,1582300821714219009,delapanenamcom,kadis kominfo tegaskan media adalah mitra pemerintah,"['kad', 'kominfo', 'tegas', 'media', 'mitra', 'perintah']",-2,negative
1931,2022-10-18 09:20:00,0,0,1582300452669906945,ElshintaTegal_,musim hujan mulai datangnsaatnya kita waspada terhadap peruahan musim amp cuaca hujan leat disertai angin kencang anyak terjadi di wilayah jawa tengah sehingga perlu diwaspadai terjadinya encana anjir hingga tanah longsornnvia jtgnn,"['musim', 'hujan', 'datangnsaatnya', 'waspada', 'ruah', 'musim', 'amp', 'cuaca', 'hujan', 'leat', 'serta', 'angin', 'kencang', 'anyak', 'wilayah', 'jawa', 'waspada', 'encana', 'anjir', 'tanah', 'longsornnvia', 'jtgnn']",-2,negative
1933,2022-10-18 09:17:30,0,0,1582299824229330946,MegaposNews,kadis kominfo tegaskan media adalah mitraxcxapemerintah,"['kad', 'kominfo', 'tegas', 'media', 'mitraxcxapemerintah']",0,neutral
1934,2022-10-18 09:15:35,0,0,1582299342215385090,Marbot_Udien,wisnu    jinjit nakula yantie   kominfo melihat ahwa jumlah game developer yang semakin meningkat ini adalah karena pasar di luar negeri juga esar sehingga mendorong lahirnya game developer di indonesian,"['wisnu', 'jinjit', 'nakula', 'yantie', 'kominfo', 'ahwa', 'game', 'developer', 'tingkat', 'pasar', 'negeri', 'esar', 'dorong', 'lahir', 'game', 'developer', 'indonesian']",8,positive
1938,2022-10-18 09:10:26,0,1,1582298047190511618,CryptoKuta,menkominfo   nnxexxcmelalui program dwi tahunan kompetisi tik nasional tahun ini diselenggarakan kompetisi tik naxexxa,"['menkominfo', 'nnxexxcmelalui', 'program', 'dwi', 'tahun', 'kompetisi', 'tik', 'nasional', 'selenggara', 'kompetisi', 'tik', 'naxexxa']",3,positive
1939,2022-10-18 09:10:13,1,1,1582297992089911296,CryptoKuta,menkominfo   nnxexxcmelalui program dwi tahunan kompetisi tik nasional tahun ini diselenggarakan kompetisi tik nasional untuk disailitaspiala menteri kominfowujud nyata manifestasi dan keerpihakan akti kominfo pada kelompok disailitasxexxdnn,"['menkominfo', 'nnxexxcmelalui', 'program', 'dwi', 'tahun', 'kompetisi', 'tik', 'nasional', 'selenggara', 'kompetisi', 'tik', 'nasional', 'disailitaspiala', 'menteri', 'kominfowujud', 'nyata', 'manifestasi', 'keerpihakan', 'akti', 'kominfo', 'kelompok', 'disailitasxexxdnn']",-3,negative
1940,2022-10-18 09:09:00,0,0,1582297684009852928,Cah_Beler,industri game di indonesia diseut memiliki potensi esar hal itu dikatakan direktur ekonomi digital kementerian kominfo i nyoman adhiarnan,"['industri', 'game', 'indonesia', 'diseut', 'milik', 'potensi', 'esar', 'direktur', 'ekonomi', 'digital', 'menteri', 'kominfo', 'i', 'nyoman', 'adhiarnan']",9,positive
1943,2022-10-18 09:06:07,0,1,1582296960635383809,Aryprasetyo85,kementerian komunikasi dan informatika kominfo menggelar pelatihan literasi digital pada nomor guru di kaupaten ende dan kxexxa,"['menteri', 'komunikasi', 'informatika', 'kominfo', 'gelar', 'latih', 'literasi', 'digital', 'nomor', 'guru', 'paten', 'ende', 'kxexxa']",4,positive
1944,2022-10-18 09:04:51,0,0,1582296640727093248,Syahrudin_Alam,kalo udah sadar sekalian loh mundur di stafsus kominfo xfxfxaxad,"['kalo', 'udah', 'sadar', 'loh', 'mundur', 'stafsus', 'kominfo', 'xfxfxaxad']",1,positive
1945,2022-10-18 09:04:33,1,1,1582296563606753280,KATADATAcoid,migrasi dari tv analog ke tv digital mengalami eerapa kali penundaan sejak tahun lalu erikut cara kominfo memastikan tv analog seindonesia etuletul mati pada  novemer,"['migrasi', 'tv', 'analog', 'tv', 'digital', 'alami', 'eerapa', 'kali', 'tunda', 'erikut', 'kominfo', 'tv', 'analog', 'indonesia', 'etuletul', 'mati', 'novemer']",-4,negative
1948,2022-10-18 08:58:58,0,0,1582295160678797312,Marbot_Udien,kementerian kominfo memerikan pelatihan literasi digital pada sejumlah guru di kaupaten ende dan kaupaten nagekeo nusa tenggara timur nttn,"['menteri', 'kominfo', 'meri', 'latih', 'literasi', 'digital', 'guru', 'paten', 'ende', 'paten', 'nagekeo', 'nusa', 'tenggara', 'timur', 'nttn']",4,positive
1952,2022-10-18 08:55:32,0,1,1582294294983213056,faizladitya,tv analog di seluruh indonesia akan dimatikan pada  novemer kominfo mengimau warga segera eralih ke tv digital,"['tv', 'analog', 'indonesia', 'mati', 'novemer', 'kominfo', 'mengimau', 'warga', 'eralih', 'tv', 'digital']",-1,negative
1953,2022-10-18 08:55:12,0,0,1582294214083489792,silalahiriri,emang sering egitu rapat panjang kali lear tau ga ada arahan uat kominfo wkwkw sialan tapi yaudah gpp lah namahin ekin,"['emang', 'egitu', 'rapat', 'kali', 'lear', 'tau', 'ga', 'arah', 'uat', 'kominfo', 'wkwkw', 'sial', 'yaudah', 'gpp', 'namahin', 'ekin']",-17,negative
1954,2022-10-18 08:53:39,1,0,1582293822167732224,diskominfokbm,uka mukernas indonesia persada iv ganjar pranowo harapkan lppl radio dan tv perangi hoaxnn,"['uka', 'mukernas', 'indonesia', 'persada', 'iv', 'ganjar', 'pranowo', 'harap', 'lppl', 'radio', 'tv', 'rang', 'hoaxnn']",-1,negative
1956,2022-10-18 08:49:08,0,0,1582292684274040832,Avieroes,trimo en tapi syarat e kominfo kudu muka lokiran  situs  xcdxaxcx xcdxcxcax xcdxaxcx,"['trimo', 'en', 'syarat', 'e', 'kominfo', 'kudu', 'muka', 'lokiran', 'situs', 'xcdxaxcx', 'xcdxcxcax', 'xcdxaxcx']",0,neutral
1958,2022-10-18 08:48:28,0,0,1582292516837425153,karanganyarkab,pada samutannya iu dra eny fauziah mm selaku sekretaris dinas kominfo karanganyar menyampaikan pesan terima kasih atas koordinasi dari kepala idang tata kelola dan informatika apak hartono ssos untuk menyampaikan sosialisasi tentang keijakan implementasi,"['samutannya', 'iu', 'dra', 'eny', 'fauziah', 'mm', 'sekretaris', 'dinas', 'kominfo', 'karanganyar', 'pesan', 'terima', 'kasih', 'koordinasi', 'kepala', 'idang', 'tata', 'kelola', 'informatika', 'apak', 'hartono', 'ssos', 'sosialisasi', 'keijakan', 'implementasi']",0,neutral
1959,2022-10-18 08:47:22,0,0,1582292243175464961,nonalian,merk eas apa aja si kalo akuleih fokus ke dosisnyakatanya minimal kalo dewasa  iukalo cm  atau di awah itu kurangnnaku pake merk ini eli di iherlagi disctapi paling ya hrs saar lama nyampe krn dr us sm susah diakses wenya krn dilok kominfo,"['merk', 'eas', 'aja', 'si', 'kalo', 'akuleih', 'fokus', 'dosisnyakatanya', 'minimal', 'kalo', 'dewasa', 'iukalo', 'cm', 'awah', 'kurangnnaku', 'pake', 'merk', 'eli', 'iherlagi', 'disctapi', 'ya', 'hrs', 'saar', 'nyampe', 'krn', 'dr', 'us', 'sm', 'susah', 'akses', 'wenya', 'krn', 'lok', 'kominfo']",4,positive
1960,2022-10-18 08:45:39,16,5,1582291809748717569,asumsico,menkominfo johnny g plate mengatakan pihaknya akal mematikan siaran tv analog atau analog switch off aso secara serentak seluruh indonesiann,"['menkominfo', 'johnny', 'g', 'plate', 'akal', 'mati', 'siar', 'tv', 'analog', 'analog', 'switch', 'off', 'aso', 'serentak', 'indonesiann']",2,positive
1965,2022-10-18 08:24:10,4,1,1582286404167798786,kominfo_klt,us sekolah dengan warna kuning ini akan melayani pelajar yang tinggal dan sekolah di wilayah kota dan diagi menjadi dua koridor yaitu koridor  dengan rute klaten utara hingga wedi dan koridor  dengan rute sealiknyannselengkapnyan,"['us', 'sekolah', 'warna', 'kuning', 'layan', 'ajar', 'tinggal', 'sekolah', 'wilayah', 'kota', 'diagi', 'koridor', 'koridor', 'rute', 'klaten', 'utara', 'wedi', 'koridor', 'rute', 'sealiknyannselengkapnyan']",-7,negative
1966,2022-10-18 08:22:09,0,0,1582285893389660160,kecwatukumpul1,selasa  oktoer nerlokasi di ruang camat watukumpul apak dedi sarwoaji ap mh menerima kunjungan silaturahmi dari adan pusat statistik ps kaupaten pemalangnnnnhidayatnpemalangn,"['selasa', 'oktoer', 'nerlokasi', 'ruang', 'camat', 'watukumpul', 'apak', 'dedi', 'sarwoaji', 'ap', 'mh', 'terima', 'kunjung', 'silaturahmi', 'adan', 'pusat', 'statistik', 'ps', 'paten', 'pemalangnnnnhidayatnpemalangn']",3,positive
1967,2022-10-18 08:19:44,0,0,1582285284867440641,kecwatukumpul1,selasa  oktoer nerlokasi di ds gapura forkompincam watukumpul upji kasi tranti dan kepala desa gapura melaksanakan kegiatan monitoring ke lokasi peraikan ruas jalan gapura  majalangu nnhidayatnpemalangn,"['selasa', 'oktoer', 'nerlokasi', 'ds', 'gapura', 'forkompincam', 'watukumpul', 'upji', 'kasi', 'tranti', 'kepala', 'desa', 'gapura', 'laksana', 'giat', 'monitoring', 'lokasi', 'perai', 'ruas', 'jalan', 'gapura', 'majalangu', 'nnhidayatnpemalangn']",-12,negative
1968,2022-10-18 08:14:08,0,2,1582283875815825408,kominfo_sleman,sahaatnnselamat kepada sahaat semua yang lolos ke tahapan selanjutnya untuk informasi leih detail dan jadwal wawancxexxa,"['sahaatnnselamat', 'sahaat', 'lolos', 'tahap', 'informasi', 'leih', 'detail', 'jadwal', 'wawancxexxa']",-3,negative
1969,2022-10-18 08:13:38,0,0,1582283752293605376,rfkyrz,statusku isih kominfo tapi edo kantor wkwkw,"['status', 'isih', 'kominfo', 'edo', 'kantor', 'wkwkw']",0,neutral
1972,2022-10-18 08:10:01,0,0,1582282839944441856,Elbarak_,wisnu    nakula yantie    pada tahun  ini kementerian kominfo erkolaorasi dg kemenparekraf kementerian luar negeri kementerian perdagangan dan asosiasi game indonesia mempromosikan pelaku industri gim indonesia dalam kegiatan tokyo game show dan game scam kn,"['wisnu', 'nakula', 'yantie', 'menteri', 'kominfo', 'erkolaorasi', 'dg', 'kemenparekraf', 'menteri', 'negeri', 'menteri', 'dagang', 'asosiasi', 'game', 'indonesia', 'promosi', 'laku', 'industri', 'gim', 'indonesia', 'giat', 'tokyo', 'game', 'show', 'game', 'scam', 'kn']",7,positive
1973,2022-10-18 08:09:40,0,0,1582282751511666688,Elbarak_,pada tahun  ini kementerian kominfo erkolaorasi dg kemenparekraf kementerian luar negeri kementerian perdagangan dan asosiasi game indonesia mempromosikan pelaku industri gim indonesia dalam kegiatan tokyo game show dan game scam kn,"['menteri', 'kominfo', 'erkolaorasi', 'dg', 'kemenparekraf', 'menteri', 'negeri', 'menteri', 'dagang', 'asosiasi', 'game', 'indonesia', 'promosi', 'laku', 'industri', 'gim', 'indonesia', 'giat', 'tokyo', 'game', 'show', 'game', 'scam', 'kn']",7,positive
1974,2022-10-18 08:08:58,0,0,1582282576718598145,kecwatukumpul1,selasa  oktoer napak dedi sarwoaji ap mh melakukan monitoring kegiatan pelaksanaan donor darah yang dilakukan oleh pmi ka pemalang di acara donor darah terseut memperoleh pendonor seanyak  orang nnhidayatnpemalangnpemalang,"['selasa', 'oktoer', 'napak', 'dedi', 'sarwoaji', 'ap', 'mh', 'monitoring', 'giat', 'laksana', 'donor', 'darah', 'pmi', 'ka', 'malang', 'acara', 'donor', 'darah', 'terseut', 'oleh', 'donor', 'anyak', 'orang', 'nnhidayatnpemalangnpemalang']",10,positive
1975,2022-10-18 08:06:52,0,0,1582282047027961856,setengahmalass,wisnu    nakula    yantie mantap kominfo mencerdaskan guru di nusantara,"['wisnu', 'nakula', 'yantie', 'mantap', 'kominfo', 'cerdas', 'guru', 'nusantara']",8,positive
1976,2022-10-18 08:01:43,0,0,1582280754889125888,saripeh21,kominfo muspeners  juni nn n n nnikutan yuk nn n,"['kominfo', 'muspeners', 'juni', 'nn', 'n', 'n', 'nnikutan', 'yuk', 'nn', 'n']",4,positive
1979,2022-10-18 07:58:17,0,0,1582279887305736192,kecwatukumpul1,selasa  oktoer nerlokasi di gedung aula seraguna kecamatan watukumpul apak dedi sarwoaji ap mh camat watukumpul memimpin kegiatan staff meeting yang diikuti oleh seluruh karyawan dan karyawati kecamatan watukumpulnnhidayatnpemalang,"['selasa', 'oktoer', 'nerlokasi', 'gedung', 'aula', 'seraguna', 'camat', 'watukumpul', 'apak', 'dedi', 'sarwoaji', 'ap', 'mh', 'camat', 'watukumpul', 'pimpin', 'giat', 'staff', 'meeting', 'ikut', 'karyawan', 'karyawati', 'camat', 'watukumpulnnhidayatnpemalang']",0,neutral
1981,2022-10-18 07:54:22,0,1,1582278904450273281,provjateng,himauan agi masyarakat pengguna kendaraan ermotor dengan jumlah erat yang diperolehkan j diatas  ton agar tidxexxa,"['himauan', 'agi', 'masyarakat', 'guna', 'kendara', 'ermotor', 'erat', 'oleh', 'j', 'atas', 'ton', 'tidxexxa']",-3,negative
1982,2022-10-18 07:53:41,1,0,1582278731821109249,DTS_kominfo,yuk pelajari leih dalam dan pilih tema sesuai dengan keutuhan kamu di pelatihan digital talent scholarship sekarang juganndaftarkan diri kamu ken nn,"['yuk', 'ajar', 'leih', 'pilih', 'tema', 'sesuai', 'utuh', 'latih', 'digital', 'talent', 'scholarship', 'juganndaftarkan', 'ken', 'nn']",5,positive
1983,2022-10-18 07:53:40,0,0,1582278728213618690,bemfmipaunri,samudra  mading nxexxanselasa  oktoer nxexxanhidup mahasiswa nhidup rakyat indonesia nhidup perempuan indonesia nxexxanhalo saintis mudanxexxandinas kominfo em fmipa unri gen samudra mempersemahkan majalah dinding atau mading edisi ketiga dengan tema,"['samudra', 'mading', 'nxexxanselasa', 'oktoer', 'nxexxanhidup', 'mahasiswa', 'nhidup', 'rakyat', 'indonesia', 'nhidup', 'perempuan', 'indonesia', 'nxexxanhalo', 'saintis', 'mudanxexxandinas', 'kominfo', 'em', 'fmipa', 'unri', 'gen', 'samudra', 'semah', 'majalah', 'dinding', 'mading', 'edisi', 'tiga', 'tema']",0,neutral
1984,2022-10-18 07:52:51,0,0,1582278523309654017,DINAS_KOMINFO,selamat sore nnjika ingin weekend kalian leih asyik yuuukk ramaikan event jatim folk festival  road to geyar simpeda yang diselenggarakan oleh ank jatim caang lumajang nnanyak kegiatan dan loma yang digelar untuk memeriahkannyanngratis lho,"['selamat', 'sore', 'nnjika', 'weekend', 'leih', 'asyik', 'yuuukk', 'ramai', 'event', 'jatim', 'folk', 'festival', 'road', 'to', 'geyar', 'simpeda', 'selenggara', 'ank', 'jatim', 'caang', 'lumajang', 'nnanyak', 'giat', 'loma', 'gelar', 'memeriahkannyanngratis', 'lho']",8,positive
1988,2022-10-18 07:45:37,0,0,1582276700053725184,benarnggakofc,kominfo kota ukittinggi mendukung tvri seagai salah satu media yang menginformasikan nilai kearifan lokal ukittinggi dan sumatera aratnnsimak artikel ini untuk leih lanjutnn,"['kominfo', 'kota', 'ukittinggi', 'dukung', 'tvri', 'aga', 'salah', 'media', 'informasi', 'nilai', 'arif', 'lokal', 'ukittinggi', 'sumatera', 'aratnnsimak', 'artikel', 'leih', 'lanjutnn']",3,positive
